user,timestamp,surah,verse
8457,1527597197,47,1
8457,1527600649,48,11
8457,1527600791,48,13
8457,1527657650,48,18
8457,1527659087,48,25
8457,1527659697,49,1
8457,1527679703,49,7
8457,1527682141,49,12
8457,1527683495,50,8
8457,1527685807,51,5
8457,1527743071,51,18
8457,1527743873,51,24
8457,1527744543,51,36
8457,1527766247,51,56
8457,1527766326,52,1
8457,1527769806,52,36
8457,1527771868,54,19
8457,1527805940,55,1
8457,1527856217,55,37
8457,1527859024,56,91
8457,1527891220,57,14
8457,1527892099,58,3
8457,1527941316,58,5
8457,1527943001,58,22
8457,1527945335,60,1
8457,1527945967,61,2
8457,1527977529,62,1
8457,1528020311,62,9
8457,1528020413,63,10
8457,1528020897,64,1
8457,1528022207,65,1
8457,1528027718,65,4
8457,1528028856,65,8
8457,1528030896,66,8
8457,1528031126,67,1
8457,1528089497,67,4
8457,1528115356,67,21
8457,1528117647,69,7
8457,1528201722,69,27
8457,1528204489,71,1
8457,1528262457,71,18
8457,1528263448,72,27
8457,1528286995,73,1
8457,1528288265,72,24
8457,1528290689,75,13
8457,1528348841,75,36
8457,1528349016,75,37
8457,1528354512,76,1
8457,1528373402,76,6
8457,1528374489,76,24
8457,1528376856,79,16
8457,1528433644,80,27
8457,1528436149,83,1
8457,1528461116,84,11
8457,1528464094,92,19
8457,1536125429,3,103
8462,1493703709,5,7
8479,1435296685,4,74
8479,1435901382,4,84
8479,1446787911,18,106
8481,1446122366,3,14
8492,1446491478,18,5
8499,1451334691,7,80
8511,1469856314,57,21
8525,1436493699,2,21
8525,1436495403,2,68
8525,1436503513,2,104
8525,1436503977,2,110
8525,1436583884,2,118
8525,1437192522,36,1
8525,1437192810,67,1
8525,1437192943,32,1
8525,1437193432,1,1
8542,1434899235,2,184
8542,1434931797,2,265
8542,1434985285,3,21
8542,1435019132,3,37
8542,1435072218,3,85
8542,1435106122,3,92
8542,1435141956,3,104
8542,1435156958,3,117
8542,1435157672,3,143
8542,1435158181,3,153
8542,1435192496,3,182
8542,1435277511,3,190
8542,1435307075,4,19
8542,1435322670,4,30
8542,1435363933,4,43
8542,1435450322,4,58
8542,1435451822,4,88
8542,1435538168,4,101
8542,1435590769,4,141
8542,1435624609,4,162
8542,1435676486,4,174
8542,1435711009,5,13
8542,1435762504,5,31
8542,1435797471,5,52
8542,1435849434,5,93
8542,1435883610,5,104
8542,1435910086,6,25
8542,1435910286,6,30
8542,1435935225,6,34
8542,1435936217,6,38
8542,1435970230,6,61
8542,1436022967,6,79
8542,1436141704,6,93
8542,1436194373,6,103
8542,1436229503,6,126
8542,1436279575,6,139
8542,1436368180,6,146
8542,1436400895,6,148
8542,1436402166,6,162
8542,1436515397,6,165
8542,1436516611,7,39
8542,1436574972,7,56
8542,1436661476,7,67
8542,1436747831,7,74
8542,1436972106,7,82
8542,1437725937,7,142
8542,1438330015,7,158
8542,1438935430,7,171
8542,1440143311,7,183
8542,1440746617,7,191
8542,1441351779,7,197
8542,1441354301,8,42
8542,1442564316,8,54
8542,1446192141,18,69
8547,1435581307,74,43
8548,1435459504,33,37
8566,1444429954,112,4
8566,1447858370,82,14
8582,1436346044,2,20
8582,1436346084,2,22
8582,1436371398,2,127
8587,1434758561,2,4
8587,1434781413,2,72
8587,1434978130,2,232
8587,1435051178,3,1
8587,1435123365,3,25
8587,1435127031,3,163
8587,1435216250,3,190
8587,1435216947,4,12
8587,1435285044,4,52
8587,1435296868,4,89
8587,1435299379,4,108
8587,1435392150,4,121
8587,1435404124,4,142
8587,1435482005,5,1
8587,1435572157,5,70
8587,1435743911,5,108
8587,1435744212,6,1
8587,1435916703,6,105
8587,1436191361,6,144
8587,1436497815,7,1
8587,1436606705,7,33
8587,1436607787,7,38
8587,1436695834,7,56
8587,1436695922,7,57
8587,1440158541,7,71
8587,1441621310,7,94
8587,1444386232,7,102
8587,1444899978,7,138
8587,1445156439,91,1
8587,1446715518,7,100
8587,1446719047,7,157
8595,1434823095,3,19
8595,1434823237,33,21
8595,1434920801,4,36
8595,1434920895,4,43
8595,1434921256,4,59
8595,1434921652,4,79
8595,1434922253,4,100
8595,1434922348,4,103
8595,1434922664,4,119
8595,1434922802,4,128
8595,1434922816,4,129
8595,1434923013,4,136
8595,1434923128,4,142
8595,1434959484,4,148
8595,1434959544,4,150
8595,1434959627,4,154
8595,1434959836,4,157
8595,1434959882,4,160
8595,1434959970,4,164
8595,1434960205,4,171
8595,1434960356,4,176
8595,1435007425,5,3
8595,1435007548,5,7
8595,1435007691,5,12
8595,1435007761,5,14
8595,1435007797,5,16
8595,1435007974,5,26
8595,1435008458,5,44
8595,1435008548,5,48
8595,1435008730,5,51
8595,1435009103,5,68
8595,1435009166,5,72
8595,1435093422,5,90
8595,1435093663,5,100
8595,1435093675,5,101
8595,1435093995,5,110
8595,1435094169,5,119
8595,1435094288,6,10
8595,1435094430,6,17
8595,1435095189,6,59
8595,1435095197,6,60
8595,1435095931,6,96
8595,1435096097,6,108
8595,1435179698,6,116
8595,1435179844,6,126
8595,1435180371,6,145
8595,1435180569,6,151
8595,1435181099,7,19
8595,1435181111,7,20
8595,1435181344,7,31
8595,1435266457,7,133
8595,1435266694,7,142
8595,1435266749,7,145
8595,1435266800,7,148
8595,1435267019,7,157
8595,1435267857,7,204
8595,1435333103,10,10
8595,1435353283,9,4
8595,1435353298,9,5
8595,1435353460,9,17
8595,1435353606,9,23
8595,1435353754,9,31
8595,1435353939,9,36
8595,1435354020,9,40
8595,1435354244,9,50
8595,1435354252,9,51
8595,1435354465,9,60
8595,1435438988,9,97
8595,1435439133,9,107
8595,1435439587,9,122
8595,1435439925,10,12
8595,1435440241,10,25
8595,1435440326,10,30
8595,1435440411,10,37
8595,1435440458,10,41
8595,1435440727,10,61
8595,1435440771,10,64
8595,1435441092,10,83
8595,1435441353,10,100
8595,1435441390,10,104
8595,1435525158,11,10
8595,1435612098,12,90
8595,1435612958,13,22
8595,1435613704,14,22
8595,1435697991,15,18
8595,1435698026,15,22
8595,1435698148,15,44
8595,1435698441,15,87
8595,1435699095,16,36
8595,1435699219,16,48
8595,1435699494,16,64
8595,1435699570,16,66
8595,1435699600,16,69
8595,1435699811,16,78
8595,1435700106,16,90
8595,1435700240,16,98
8595,1435700264,16,100
8595,1435700502,16,115
8595,1435700600,16,125
8595,1435737690,17,81
8595,1435784735,17,31
8595,1435785289,17,64
8595,1435785799,17,97
8595,1435871925,19,71
8595,1435872573,20,55
8595,1435873229,20,113
8595,1435873321,20,123
8595,1435873370,20,130
8595,1435873380,20,131
8595,1435957173,21,26
8595,1435957433,21,48
8595,1435957657,21,69
8595,1435957696,21,74
8595,1435957734,21,78
8595,1435957756,21,80
8595,1435957778,21,82
8595,1435957878,21,87
8595,1435957931,21,91
8595,1435958055,21,105
8595,1435958271,22,5
8595,1435958393,22,15
8595,1435958616,22,26
8595,1435959251,22,67
8595,1435959346,22,75
8595,1436025765,23,62
8595,1436043768,23,29
8595,1436044987,24,21
8595,1436045009,24,22
8595,1436045070,24,27
8595,1436045109,24,30
8595,1436045122,24,31
8595,1436045309,24,35
8595,1436045426,24,41
8595,1436045853,24,61
8595,1436130266,25,43
8595,1436130441,25,55
8595,1436131515,26,128
8595,1436132282,27,17
8595,1436132515,27,30
8595,1436132608,27,40
8595,1436217564,28,44
8595,1436217816,28,57
8595,1436218432,29,8
8595,1436303328,30,30
8595,1436303523,30,39
8595,1436303536,30,40
8595,1436303813,30,60
8595,1436303898,31,10
8595,1436304301,31,33
8595,1436389240,33,40
8595,1436390367,34,28
8595,1436477872,39,6
8595,1436563733,40,67
8595,1436564476,41,37
8595,1436564557,41,41
8595,1436648634,42,13
8595,1436649281,42,51
8595,1436650884,45,28
8595,1436907840,58,19
8595,1436908416,60,4
8595,1436908533,60,7
8595,1436908735,61,6
8595,1436909249,63,9
8595,1436909393,64,11
8595,1437204239,17,78
8595,1437466046,49,10
8595,1437589497,2,102
8595,1437589599,2,106
8595,1437589827,2,120
8595,1437590104,2,136
8595,1437590417,2,153
8595,1437590458,2,156
8595,1437591018,2,183
8595,1437591649,2,213
8595,1437591720,2,215
8595,1437592091,2,229
8595,1437715693,2,262
8595,1437715784,2,265
8595,1437716318,2,278
8595,1438513993,36,68
8595,1442864655,18,66
8599,1444405491,19,11
8602,1437839552,3,147
8603,1434486218,2,142
8603,1434583237,2,286
8603,1434632087,3,64
8603,1434660824,3,141
8603,1434666878,4,1
8603,1434737194,4,82
8603,1434755910,5,1
8603,1434840826,5,99
8603,1434841792,6,1
8603,1434925317,6,65
8603,1434925676,6,74
8603,1434927176,6,105
8603,1434929588,6,138
8603,1435015012,7,101
8603,1435099416,7,157
8603,1435100762,8,24
8603,1435107162,8,49
8603,1435195448,8,72
8603,1435198510,9,60
8603,1435274904,10,86
8603,1435362231,12,36
8603,1435367039,13,1
8603,1435448249,16,1
8603,1435456566,16,89
8603,1435536843,18,1
8603,1435622266,19,1
8603,1435707299,19,73
8603,1435788859,20,2
8603,1435789061,20,22
8603,1435789281,20,48
8603,1435789347,20,51
8603,1435794403,21,1
8603,1435799694,21,44
8603,1435799771,21,50
8603,1435880428,22,1
8603,1435881430,22,55
8603,1435966619,23,78
8603,1435966720,23,100
8603,1435966898,24,1
8603,1435972707,24,37
8603,1436058664,25,1
8603,1436099569,25,43
8603,1436100002,26,1
8603,1436126566,26,151
8603,1436127135,27,1
8603,1436127650,27,47
8603,1436127706,27,52
8603,1436145432,28,1
8603,1436145993,28,41
8603,1436223063,28,46
8603,1436224095,28,86
8603,1436231718,29,1
8603,1436232556,29,26
8603,1436312313,30,1
8603,1436312877,30,26
8603,1436313326,30,50
8603,1436314567,31,1
8603,1436315112,32,1
8603,1436315305,32,13
8603,1436397112,33,1
8603,1436397376,33,14
8603,1436398576,34,1
8603,1436399468,35,1
8603,1436400108,35,40
8603,1436403431,36,1
8603,1436404128,36,77
8603,1436404205,37,1
8603,1436404712,37,100
8603,1436405042,37,164
8603,1436478982,38,1
8603,1436479240,38,24
8603,1436479387,38,32
8603,1436479827,39,1
8603,1436480627,39,55
8603,1436480902,40,1
8603,1436481187,40,21
8603,1436573145,41,1
8603,1436573903,41,45
8603,1436653234,42,1
8603,1436654167,43,1
8603,1436654583,43,47
8603,1436654940,44,1
8603,1436655258,45,1
8603,1436655691,46,1
8603,1436662258,47,1
8603,1436663125,48,24
8603,1436775833,49,1
8603,1436776609,51,1
8603,1436776970,52,1
8603,1436778056,55,1
8603,1436818127,56,1
8603,1436820824,57,1
8603,1436821352,58,1
8603,1436822598,61,1
8603,1436822829,62,1
8603,1436822992,63,1
8603,1436823160,64,1
8603,1436823371,65,1
8603,1436831435,66,1
8603,1436831738,67,1
8603,1436831941,67,21
8603,1436878875,71,7
8603,1436900449,78,20
8603,1436903627,78,37
8603,1436919629,90,1
8603,1436923516,114,6
8603,1436923560,2,4
8603,1437182370,2,78
8603,1437268514,2,136
8603,1437355266,2,199
8603,1440903014,2,246
8620,1443332923,2,22
8620,1444390353,2,24
8620,1445426692,2,32
8620,1445599730,2,40
8620,1445684330,2,60
8620,1446031148,2,71
8620,1447067994,2,75
8620,1447672796,2,81
8625,1511262942,56,91
8649,1441153016,3,24
8651,1451484174,2,255
8657,1444650009,55,3
8660,1449021142,18,1
8660,1449054915,70,1
8660,1456574579,2,56
8687,1450002385,5,30
8713,1444657099,33,21
8714,1442881519,31,23
8714,1442881635,31,30
8714,1448066265,38,62
8714,1448068668,39,35
8714,1448107812,39,46
8714,1448108223,39,54
8714,1448367705,40,21
8719,1451964487,8,26
8719,1452141057,8,57
8719,1452878713,18,75
8719,1460120574,18,55
8719,1462029416,36,76
8719,1462565819,18,30
8719,1465579854,18,82
8719,1465699967,7,127
8719,1465872826,9,116
8719,1465874356,9,122
8719,1465959684,11,35
8719,1466013037,11,78
8719,1466047228,12,67
8719,1466449609,21,112
8719,1466535012,23,100
8719,1466737591,18,49
8719,1466737807,18,76
8719,1466741114,18,97
8719,1466789459,27,67
8719,1466838411,28,20
8719,1466882480,28,25
8719,1466892459,30,1
8719,1466913923,33,46
8719,1467082801,44,53
8719,1467086497,45,30
8719,1467169539,51,31
8719,1467335115,65,1
8719,1467345565,73,15
8719,1467593450,2,142
8719,1471614649,18,36
8719,1474043412,18,67
8719,1481557578,28,87
8719,1482462349,18,28
8757,1455354381,8,7
8793,1434565285,2,176
8793,1434565421,2,113
8793,1434592496,3,21
8793,1434717564,4,60
8793,1434770424,5,83
8793,1434894063,7,48
8793,1435067518,11,50
8793,1435117007,14,13
8793,1435205196,18,45
8793,1435289498,22,39
8793,1435366319,27,1
8793,1435754397,28,51
8793,1436038298,3,92
8793,1436041468,4,1
8793,1436148525,4,148
8793,1436211825,4,163
8793,1440891411,9,38
8793,1440927814,9,94
8793,1441793494,33,37
8793,1441992593,33,50
8793,1442772333,33,31
8793,1443615068,34,40
8793,1444054431,35,10
8793,1444142427,35,18
8793,1444321795,35,31
8793,1444408117,35,38
8793,1445242038,37,1
8793,1445447767,37,57
8793,1445620377,37,81
8793,1446223064,37,139
8793,1446479598,37,161
8793,1446832595,38,15
8802,1435525903,73,11
8823,1444542092,67,15
8845,1448771005,23,29
8845,1448772287,23,34
8845,1451031175,16,81
8845,1452184082,52,11
8848,1435576461,9,101
8848,1436496316,66,4
8858,1447432897,2,67
8858,1447448584,2,124
8858,1456289148,2,34
8867,1436764352,25,47
8870,1439304783,3,26
8870,1439304793,3,27
8870,1445648101,6,125
8898,1439662581,49,12
8898,1440061114,17,27
8901,1439177157,2,153
8901,1439186824,2,196
8901,1439268388,2,204
8901,1439270194,2,208
8901,1439270684,2,220
8901,1439275678,2,244
8901,1439275937,2,248
8901,1439385181,2,253
8901,1439450179,2,258
8901,1439450437,2,261
8901,1439463360,2,268
8901,1439463512,2,273
8901,1439466498,2,283
8901,1439504509,3,1
8901,1439591825,3,31
8901,1439592449,3,33
8901,1439618166,3,37
8901,1439679982,3,45
8901,1439766660,3,92
8901,1439867905,3,107
8901,1439868017,3,110
8901,1440023395,3,149
8901,1440023568,3,152
8901,1440023605,3,153
8901,1440023708,3,154
8901,1440064885,3,161
8901,1440065422,3,169
8901,1440065643,3,174
8901,1440234512,3,176
8901,1440321342,3,181
8901,1440372261,3,189
8901,1440455503,4,7
8901,1440456334,4,12
8901,1440484209,4,13
8901,1440484496,4,19
8901,1440542749,4,24
8901,1440543422,4,26
8901,1440684950,4,44
8901,1440714611,4,50
8901,1440714944,4,58
8901,1440801636,4,71
8901,1440845185,4,92
8901,1440886923,4,94
8901,1441280737,4,97
8901,1441280882,4,100
8901,1441281153,4,103
8901,1441281275,4,104
8901,1441405371,4,109
8901,1441452773,4,115
8901,1441452848,4,117
8901,1441629054,4,123
8901,1442840809,5,102
8901,1443241567,5,105
8901,1443246334,5,107
8901,1443246697,5,108
8901,1443584730,5,115
8901,1443762133,5,117
8901,1443802583,5,118
8901,1443877317,6,1
8901,1443883044,6,20
8901,1443887827,6,32
8901,1444395213,7,87
8920,1434647253,38,24
8920,1434653453,39,1
8920,1442380961,36,42
8920,1442381133,2,27
8920,1444197427,7,182
8920,1444454303,9,118
8920,1445925410,24,19
8920,1446013842,25,47
8928,1435487339,9,89
8944,1444589923,2,164
8950,1435689720,4,36
8966,1438993844,1,2
8977,1444466962,4,34
8982,1435278540,2,189
8982,1435736916,2,214
9021,1460838516,2,1
9021,1466348241,102,3
9021,1482551723,17,20
9023,1434595025,2,74
9023,1434613245,2,113
9023,1434631042,2,144
9023,1434632754,2,178
9023,1434649210,2,190
9023,1434667825,2,229
9023,1434673303,2,236
9023,1434682464,2,248
9023,1434699640,2,253
9023,1434734699,2,280
9023,1434734731,2,281
9023,1434735505,2,283
9023,1434767834,3,41
9023,1434768872,3,44
9023,1434821581,3,172
9023,1434847973,4,1
9023,1434855263,4,14
9023,1434855767,4,19
9023,1434903032,4,148
9023,1434941280,4,150
9023,1434941667,4,162
9023,1434975848,4,170
9023,1434976770,5,2
9023,1434977699,5,8
9023,1435008528,5,21
9023,1435010247,5,28
9023,1435091229,5,43
9023,1435092588,5,58
9023,1435093469,5,82
9023,1435252823,6,51
9023,1435279218,6,94
9023,1435279690,6,112
9023,1435322537,18,62
9023,1435322775,6,111
9023,1435339776,6,121
9023,1435387194,7,32
9023,1435390438,7,88
9023,1435460083,7,90
9023,1435460585,7,97
9023,1435461400,7,99
9023,1435521105,8,1
9023,1435535618,8,70
9023,1435539056,9,30
9023,1435545104,9,43
9023,1435622225,9,93
9023,1435631085,9,110
9023,1435632809,9,116
9023,1435668379,10,18
9023,1435669657,10,54
9023,1435696682,10,72
9023,1435697375,10,79
9023,1435698221,11,5
9023,1435698492,11,15
9023,1435704942,11,77
9023,1435719212,11,92
9023,1435736553,12,53
9023,1435805551,12,75
9023,1435927130,12,101
9023,1435927191,12,102
9023,1435927882,13,5
9023,1435928529,13,15
9023,1435944197,13,28
9023,1435944608,13,32
9023,1435954895,14,5
9023,1435956351,15,14
9023,1435956849,15,16
9023,1435957398,15,66
9023,1436009911,17,1
9023,1436030689,17,41
9023,1436046383,19,1
9023,1436053149,19,13
9023,1436053789,19,14
9023,1436055320,19,24
9023,1436066160,19,28
9023,1436076694,20,55
9023,1436082421,20,99
9023,1436119135,22,1
9023,1436134458,22,8
9023,1436137372,22,28
9023,1436141621,23,64
9023,1436142742,24,13
9023,1436143722,24,45
9023,1436162572,25,21
9023,1436225090,26,52
9023,1436254679,28,32
9023,1436254708,28,36
9023,1436255898,28,38
9023,1436308566,31,20
9023,1436335759,34,1
9023,1436341465,34,14
9023,1436394084,34,46
9023,1436417703,35,41
9023,1436419747,37,103
9023,1436432928,38,67
9023,1436433129,39,1
9023,1436462683,39,19
9023,1436463391,39,51
9023,1436473859,40,38
9023,1436481873,40,67
9023,1436496975,40,81
9023,1436505909,42,1
9023,1436507765,43,1
9023,1436513918,44,1
9023,1436515289,44,9
9023,1436515731,44,48
9023,1436549126,45,30
9023,1436549805,46,1
9023,1436570113,47,12
9023,1436583302,47,16
9023,1436595102,51,31
9023,1436602131,53,27
9023,1436655401,53,62
9023,1436806370,65,1
9023,1436842287,68,31
9023,1436843195,68,33
9023,1436861675,70,1
9023,1436928374,74,51
9023,1436928970,76,1
9023,1436930105,76,12
9023,1437014257,89,1
9023,1437299985,73,1
9023,1437386261,74,1
9023,1437436219,1,1
9023,1437646058,87,1
9023,1437732539,93,1
9023,1437818764,108,1
9023,1437992266,109,1
9023,1438135193,112,1
9023,1438222394,53,1
9023,1439940287,91,1
9023,1440845832,75,1
9023,1440931490,104,1
9023,1444475205,77,1
9023,1444560870,78,1
9023,1445111583,86,1
9023,1445166768,54,1
9023,1445512698,38,1
9031,1435039173,106,2
9031,1435039328,105,5
9031,1435047478,101,11
9031,1435112828,92,21
9031,1435125446,85,22
9031,1435133958,84,25
9031,1435283124,77,50
9031,1435294554,75,40
9031,1435298288,70,44
9031,1435546720,66,1
9031,1435632043,65,6
9031,1435642332,63,11
9031,1435899397,60,8
9031,1435902524,58,22
9031,1436151186,57,20
9031,1436151873,57,29
9031,1436414978,55,78
9031,1436584839,54,37
9031,1436585263,53,1
9031,1436585752,53,62
9031,1436601953,52,32
9031,1437714026,52,49
9031,1437714128,51,23
9031,1437727703,50,1
9031,1438318183,49,2
9031,1438332950,48,19
9031,1438923078,47,3
9031,1439527861,47,29
9031,1440132858,46,9
9031,1440737385,45,14
9031,1440737551,45,22
9031,1441342547,44,29
9031,1441796148,43,16
9031,1441947132,43,37
9031,1442551869,43,53
9031,1443761214,43,81
9031,1444970453,42,6
9031,1446179968,42,17
9031,1446784797,42,32
9049,1443234414,2,68
9049,1443365516,67,1
9049,1444440090,18,86
9059,1444884959,59,18
9059,1473581166,20,25
9075,1444989860,2,152
9075,1446161138,33,70
9104,1445056585,56,43
9131,1440587985,4,3
9131,1441264887,14,22
9131,1441722313,2,163
9131,1446620991,2,60
9131,1446903243,2,100
9131,1447265849,2,103
9131,1447266570,2,120
9131,1449166724,3,40
9131,1450727164,61,5
9145,1434589392,6,60
9145,1434935124,6,80
9145,1435024108,6,100
9145,1435134274,6,110
9145,1435218766,6,120
9145,1435545576,6,140
9145,1435627435,6,160
9145,1436859639,7,1
9145,1437349885,7,5
9145,1438674864,7,20
9145,1439195701,7,30
9145,1439279350,7,50
9145,1439627525,7,60
9145,1439799591,7,70
9145,1439884914,7,80
9145,1440408178,7,90
9145,1441159629,7,100
9145,1441269986,7,110
9145,1441681048,7,120
9145,1441940577,7,130
9145,1442280232,7,140
9145,1442365705,7,150
9145,1442450198,7,160
9145,1442587789,7,170
9145,1443404090,7,180
9145,1443487967,7,190
9145,1443574065,7,200
9145,1443660683,8,1
9145,1444007200,8,10
9145,1444179192,8,20
9145,1444610804,8,30
9145,1444697633,8,40
9145,1444786819,8,60
9145,1444873134,9,1
9145,1445305238,9,20
9145,1445390241,9,40
9145,1445821099,9,60
9145,1445911488,9,70
9145,1445994058,9,80
9145,1446082604,9,100
9145,1446168909,9,120
9145,1446432353,10,1
9145,1446692063,10,20
9145,1447032402,10,40
9155,1442850732,14,41
9176,1436465327,4,12
9176,1436475570,4,19
9176,1436486196,4,24
9176,1436535603,4,43
9176,1436564274,4,72
9176,1436565255,4,76
9176,1436573525,4,85
9176,1436575071,4,86
9176,1436609897,4,93
9176,1436612945,4,96
9176,1436637422,4,99
9176,1436642927,4,111
9176,1436654095,4,116
9176,1436654701,4,121
9176,1436656024,4,129
9176,1436724085,4,136
9176,1436729368,4,176
9176,1436742034,5,6
9176,1436743156,5,13
9176,1436747907,5,14
9176,1436808825,5,18
9176,1436810284,5,34
9176,1436812441,5,36
9176,1436827077,5,42
9176,1436829078,5,52
9176,1436831696,5,56
9176,1436876916,5,59
9176,1436880751,5,76
9176,1436915412,5,83
9176,1436951648,5,88
9176,1436966222,5,96
9176,1436983359,5,106
9176,1437003335,5,117
9176,1437007235,6,5
9176,1437058376,6,12
9176,1437058727,6,14
9176,1437137428,6,20
9176,1437163827,6,24
9176,1437225132,6,28
9176,1437240432,6,34
9176,1437243282,6,40
9176,1437328147,6,43
9176,1437386462,6,46
9176,1437413554,6,51
9176,1437510410,6,60
9176,1437582810,6,62
9176,1437702495,18,13
9176,1437702883,18,18
9176,1437755253,6,70
9176,1437785153,6,72
9176,1437939372,6,80
9176,1438044427,6,81
9176,1438130845,6,91
9176,1438247132,6,95
9176,1438347091,18,25
9176,1438390086,6,99
9176,1439126544,6,146
9176,1439454570,6,153
9176,1439919825,6,106
9176,1440060385,6,107
9176,1440084445,6,109
9176,1440207154,6,116
9176,1440233118,6,120
9176,1440379689,6,123
9176,1440550697,6,124
9176,1441429036,6,131
9176,1441429079,6,132
9176,1441858403,6,133
9176,1441860833,6,137
9176,1442207230,6,140
9176,1442466190,6,145
9176,1442528721,6,144
9176,1442690921,2,255
9176,1442691273,6,142
9176,1443318495,6,149
9176,1443717606,6,158
9176,1444186622,6,160
9176,1444187007,7,1
9176,1444480832,7,7
9176,1444833288,7,17
9176,1444873527,7,22
9176,1445046950,7,29
9176,1445136471,7,34
9176,1445479108,7,43
9176,1445515558,7,44
9176,1446083136,7,45
9176,1446109915,7,47
9176,1446132757,7,48
9176,1446480280,7,54
9176,1446515628,7,58
9176,1446602394,7,66
9176,1446688573,7,69
9176,1446861744,7,76
9176,1447034181,7,80
9176,1447379775,7,81
9176,1447466530,7,88
9176,1447508704,7,96
9176,1447553014,7,103
9195,1460425600,7,138
9195,1460452869,7,158
9202,1434675507,2,180
9202,1434722634,2,249
9202,1435534978,3,74
9202,1435621213,4,1
9202,1436540049,4,51
9202,1436598805,4,101
9202,1436601135,5,1
9202,1436744949,6,86
9202,1436747017,6,101
9202,1439165912,7,65
9202,1444510909,7,87
9209,1435144818,3,30
9209,1437252813,3,8
9260,1434570967,2,13
9260,1434571107,2,18
9260,1434571180,2,21
9260,1434572692,2,30
9260,1434586299,2,44
9260,1434589140,2,58
9260,1434589300,2,59
9260,1434589351,2,60
9260,1434641548,2,89
9260,1434675029,2,125
9260,1434699898,2,127
9260,1434726540,2,176
9260,1434746064,2,180
9260,1434759104,2,191
9260,1434762335,2,230
9260,1434792321,2,249
9260,1434809313,2,253
9260,1434812829,3,37
9260,1434813712,3,80
9260,1434883083,3,103
9260,1434899480,3,119
9260,1434900310,3,156
9260,1434906908,3,188
9260,1434914416,4,5
9260,1434931410,4,32
9260,1434934926,4,78
9260,1434997602,5,6
9260,1435021843,5,52
9260,1435073226,5,81
9260,1435079152,5,82
9260,1435079423,5,89
9260,1435092126,6,80
9260,1435104534,6,95
9260,1435107994,6,124
9260,1435158803,6,151
9260,1435160015,6,159
9260,1435194252,7,44
9260,1435246391,7,79
9260,1435280765,7,111
9260,1435311381,7,113
9260,1435321522,7,119
9260,1435331894,7,123
9260,1435363544,7,133
9260,1435401529,7,136
9260,1435412581,7,176
9260,1435418276,7,196
9260,1435419009,8,33
9260,1435426220,8,42
9260,1435536671,9,2
9260,1435539743,9,37
9260,1435580826,9,39
9260,1435591899,11,13
9260,1435622863,11,39
9260,1435626073,11,58
9260,1435669033,12,9
9260,1435678112,12,62
9260,1435712494,12,85
9260,1435779618,12,107
9260,1435800640,15,20
9260,1435851265,16,46
9260,1435959388,17,5
9260,1435968355,17,16
9260,1436007372,17,18
9260,1436021268,17,60
9260,1436023027,17,95
9260,1436023449,17,108
9260,1436109587,19,4
9260,1436109635,19,8
9260,1436185960,19,40
9260,1436282609,20,12
9260,1436282645,20,15
9260,1436338615,20,40
9260,1436339699,20,92
9260,1436351208,20,123
9260,1436509688,21,11
9260,1437021218,21,42
9260,1437041677,22,7
9260,1444703204,2,36
9260,1460152896,4,33
9260,1460943853,4,46
9260,1460998281,4,47
9260,1465565610,2,161
9260,1465565960,2,177
9262,1444418068,2,1
9299,1465236243,3,1
9311,1446310985,7,128
9315,1438178324,57,16
9371,1434471107,2,8
9389,1435696028,24,35
9389,1435853114,39,3
9393,1444654888,17,80
9433,1436245223,77,16
9447,1466826359,36,38
9457,1439382637,93,7
9464,1452393046,2,196
9474,1437488351,4,3
9492,1442558580,2,155
9492,1445838224,2,60
9500,1453991620,65,2
9515,1441056445,55,56
9515,1442603219,56,90
9515,1443987193,2,286
9522,1446469179,93,4
9522,1446510018,2,107
9557,1453182853,64,1
9576,1441650604,2,60
9576,1441736760,2,105
9576,1442665268,2,128
9576,1447226680,6,48
9587,1434580687,3,112
9587,1434580701,3,110
9587,1434635969,3,130
9587,1434636067,3,132
9587,1434697010,3,141
9587,1434707971,3,154
9587,1434716223,3,186
9587,1434740314,3,189
9587,1434740583,3,190
9587,1434797047,3,200
9587,1434798843,4,1
9587,1434827558,4,13
9587,1434828432,4,25
9587,1435004559,4,31
9587,1435039573,4,37
9587,1435039964,4,43
9587,1435040519,4,47
9587,1435071258,4,78
9587,1435257900,4,80
9587,1435258847,4,91
9587,1435264401,4,95
9587,1435280727,4,104
9587,1435299285,4,128
9587,1435299877,4,130
9587,1435330853,4,135
9587,1435331624,4,145
9587,1435964072,5,73
9587,1436035265,5,75
9587,1436037694,5,98
9587,1436038012,5,102
9587,1436038241,5,106
9587,1436042366,5,107
9587,1436086825,5,116
9587,1436124610,6,26
9587,1436209899,6,39
9587,1436211025,6,52
9587,1436391439,6,66
9587,1436467410,6,67
9587,1436604756,6,68
9587,1436699019,6,72
9587,1436705945,6,78
9587,1436782974,6,99
9587,1436809491,6,102
9587,1436813630,6,109
9587,1436814281,6,122
9587,1436887933,6,132
9587,1436905225,6,139
9587,1436905454,6,142
9587,1437049715,6,144
9587,1437162098,6,147
9587,1437215173,6,158
9587,1437244608,6,160
9587,1437459343,7,18
9587,1437460751,7,21
9587,1437490232,7,23
9587,1437490470,7,28
9587,1437490814,7,34
9587,1437493086,7,37
9587,1437718993,7,43
